url,price_purchase,living_area_m2,commission_buyer_rate,is_foreclosure,price_per_m2,notary_costs,land_registry_tax,real_estate_transfer_tax,commission,total_buying_price,equity,debt,interest_rate_monthly,mortgage_payment_yearly,mortgage_payment_monthly,monthly_rent,additional_costs,cashflow,ROI
https://www.immobilienscout24.de/expose/112777069#/,109500,85.0,3.57,False,1288.235294117647,1642.5,547.5,5475.0,3909.15,121074.15,24214.83,96859.31999999999,80.7161,1937.1863999999998,161.4322,595.0,76.5,276.35170000000005,0.13694997652265162
https://www.immobilienscout24.de/expose/113544180#/,149000,114.68,3.48,False,1299.2675270317404,2235.0,745.0,7450.0,5185.2,164615.2,32923.04,131692.16,109.74346666666668,2633.8432000000003,219.48693333333335,802.76,103.212,370.31759999999997,0.1349757252064208
https://www.immobilienscout24.de/expose/119412116#/,120000,92.0,4.64,False,1304.3478260869565,1800.0,600.0,6000.0,5568.0,133968.0,26793.600000000002,107174.4,89.312,2143.488,178.624,644.0,82.8,293.26399999999995,0.131343604442852
https://www.immobilienscout24.de/expose/119689121#/,146000,110.0,4.76,False,1327.2727272727273,2190.0,730.0,7300.0,6949.6,163169.6,32633.920000000002,130535.68000000001,108.77973333333334,2610.7136,217.55946666666668,770.0,99.0,344.6608,0.12673713730989103
https://www.immobilienscout24.de/expose/116701642#/,67000,49.9,3.57,False,1342.685370741483,1005.0,335.0,3350.0,2391.9,74081.9,14816.38,59265.52,49.387933333333336,1185.3104,98.77586666666667,349.3,44.91,156.22619999999998,0.1265298541209121
https://www.immobilienscout24.de/expose/119412946#/,85000,63.89,4.64,False,1330.4116450148692,1275.0,425.0,4250.0,3944.0,94894.0,18978.8,75915.2,63.26266666666666,1518.3039999999999,126.52533333333332,447.23,57.501000000000005,199.94100000000006,0.12641958395683608
https://www.immobilienscout24.de/expose/119809774#/,59500,44.0,3.48,False,1352.2727272727273,892.5,297.5,2975.0,2070.6,65735.6,13147.120000000003,52588.48,43.82373333333334,1051.7696,87.64746666666667,308.0,39.6,136.9288,0.12498141037732975
https://www.immobilienscout24.de/expose/107680048#/,99000,74.0,4.76,False,1337.837837837838,1485.0,495.0,4950.0,4712.400000000001,110642.4,22128.48,88513.92,73.7616,1770.2784,147.5232,518.0,66.60000000000001,230.11519999999996,0.12478861629899567
https://www.immobilienscout24.de/expose/121257631#/,95000,70.0,3.48,False,1357.142857142857,1425.0,475.0,4750.0,3306.0,104956.0,20991.2,83964.8,69.97066666666667,1679.296,139.94133333333335,490.0,63.0,217.08799999999997,0.12410229048363121
https://www.immobilienscout24.de/expose/120862673#/,55900,41.0,4.0,False,1363.4146341463415,838.5,279.5,2795.0,2236.0,62049.0,12409.800000000001,49639.2,41.366,992.784,82.732,287.0,36.9,126.00200000000001,0.1218411255620558
https://www.immobilienscout24.de/expose/112908348#/,125000,92.0,4.76,False,1358.695652173913,1875.0,625.0,6250.0,5950.0,139700.0,27940.0,111760.0,93.13333333333334,2235.2000000000003,186.26666666666668,644.0,82.8,281.8,0.12103078024337868
https://www.immobilienscout24.de/expose/113242278#/,125000,92.0,4.76,False,1358.695652173913,1875.0,625.0,6250.0,5950.0,139700.0,27940.0,111760.0,93.13333333333334,2235.2000000000003,186.26666666666668,644.0,82.8,281.8,0.12103078024337868
https://www.immobilienscout24.de/expose/119704846#/,138000,100.0,3.57,False,1380.0,2070.0,690.0,6900.0,4926.6,152586.6,30517.320000000003,122069.28,101.7244,2441.3856,203.4488,700.0,90.0,304.82679999999993,0.11986378882549316
https://www.immobilienscout24.de/expose/119476741#/,125000,91.2,4.76,False,1370.6140350877192,1875.0,625.0,6250.0,5950.0,139700.0,27940.0,111760.0,93.13333333333334,2235.2000000000003,186.26666666666668,638.4,82.08,276.92,0.11893486041517537
https://www.immobilienscout24.de/expose/116758567#/,87000,63.0,4.76,False,1380.952380952381,1305.0,435.0,4350.0,4141.2,97231.2,19446.24,77784.95999999999,64.82079999999999,1555.6991999999998,129.64159999999998,441.0,56.7,189.83760000000007,0.11714610125145018
https://www.immobilienscout24.de/expose/94120876#/,139000,100.57,4.76,False,1382.1219051406981,2085.0,695.0,6950.0,6616.400000000001,155346.4,31069.28,124277.12,103.56426666666665,2485.5424,207.1285333333333,703.99,90.51299999999999,302.7842000000001,0.11694543291637276
